App	IGID	Injection Model	Num Jobs	Total Runtime	Total Runtime without Timeouts
2way_memory_conflict	fp64	fp32	ld	FLIP_SINGLE_BIT	25	14.282544	14.282544
FLIP_TWO_BITS	25	13.187739	13.187739
RANDOM_VALUE	25	13.215119	13.215119
ZERO_VALUE	25	13.186916	13.186916
gp	FLIP_SINGLE_BIT	25	13.188801	13.188801
FLIP_TWO_BITS	25	14.218457	14.218457
RANDOM_VALUE	25	13.732029	13.732029
ZERO_VALUE	25	13.701158	13.701158
